ID,Name,Sex,Age,Team,NOC,Year,Season,Sport,Event,Medal
65258,Gottfried Kustermann,M,28,Germany,FRG,1972,Summer,Shooting,"Mixed Small-Bore Rifle, Prone, 50 metres",N
7153,Fulvio Balatti,M,22,Italy,ITA,1960,Summer,Rowing,Men's Coxed Fours,Bronze
127522,"Zsuzsanna ""Zsuzsa"" Vrs",F,23,Hungary,HUN,2000,Summer,Modern Pentathlon,Women's Individual,N
81005,Gabriel Moiceanu,M,30,Romania,ROU,1964,Summer,Cycling,"Men's Road Race, Individual",N
112654,Andrey Andreyevich Sobolev,M,24,Russia,RUS,2014,Winter,Snowboarding,Men's Parallel Slalom,N
104444,Shinya Saito,M,25,Japan,JPN,2006,Winter,Biathlon,Men's 20 kilometres,N
131945,Milton Ariel Wynants Vzquez,M,32,Uruguay,URU,2004,Summer,Cycling,Men's Madison,N
129248,Karl Magnus Wegelius,M,35,Finland,FIN,1920,Summer,Shooting,"Men's Running Target, Single Shot, Team",Silver
68792,Raffaello Leonardo,M,23,Italy,ITA,1996,Summer,Rowing,Men's Coxless Fours,N
127709,Marko Vukievi,M,21,Serbia,SRB,2014,Winter,Alpine Skiing,Men's Super G,N
27149,Salvador Romualdo del Rosario,M,31,Philippines,PHI,1976,Summer,Weightlifting,Men's Flyweight,N
71657,Konstantinos Loudis,M,23,Greece,GRE,1992,Summer,Water Polo,Men's Water Polo,N
111680,Lorns Olav Skjemstad,M,27,Norway,NOR,1968,Winter,Cross Country Skiing,Men's 30 kilometres,N
106865,Antoine Schildwein,M,36,France,FRA,1948,Summer,Gymnastics,Men's Horse Vault,N
50713,Franois Joseph Huber (Hber-),M,30,France,FRA,1924,Summer,Gymnastics,Men's Side Horse,N
7873,Valrie Barizza,F,26,France,FRA,1994,Winter,Short Track Speed Skating,"Women's 1,000 metres",N
26695,Sidney Telles de Souza,M,25,Brazil,BRA,1992,Summer,Athletics,Men's 400 metres,N
34511,Andreas Felder,M,29,Austria,AUT,1992,Winter,Ski Jumping,"Men's Large Hill, Team",Silver
91094,Anthony Pannier,M,23,France,FRA,2012,Summer,Swimming,"Men's 1,500 metres Freestyle",N
53867,"Jaqueline Maria ""Jaque"" Pereira de Carvalho Endres",F,24,Brazil,BRA,2008,Summer,Volleyball,Women's Volleyball,Gold
54110,Nicolas Jean-Prost,M,26,France,FRA,1994,Winter,Ski Jumping,"Men's Normal Hill, Individual",N
63834,Rolf Krau,M,22,Germany,FRG,1976,Summer,Wrestling,"Men's Flyweight, Greco-Roman",N
129047,"Helen E. ""Penny"" Way-Wilson",F,34,UK,GBR,1996,Summer,Sailing,Women's Windsurfer,N
63178,Natalia Kot (-Wala),F,18,Poland,POL,1956,Summer,Gymnastics,Women's Team All-Around,N
50416,Vagn Hgholm (Pedersen),M,22,Denmark,DEN,1988,Summer,Swimming,Men's 50 metres Freestyle,N
13931,Donatien Antonin Marie Bouch,M,46,France,FRA,1928,Summer,Sailing,Mixed 8 metres,Gold
105100,Esther San Miguel Busto,F,33,Spain,ESP,2008,Summer,Judo,Women's Half-Heavyweight,N
35663,Ernst Fivian,M,29,Switzerland,SUI,1960,Summer,Gymnastics,Men's Team All-Around,N
45018,Kaye Marie Hall (-Greff),F,17,USA,USA,1968,Summer,Swimming,Women's 200 metres Backstroke,Bronze
77647,"Robert ""Rob"" McIntyre",M,23,Australia,AUS,1980,Winter,Alpine Skiing,Men's Slalom,N
4554,Oleg Vladimirovich Antonenko,M,38,Belarus,BLR,2010,Winter,Ice Hockey,Men's Ice Hockey,N
106002,Kazuo Sato,M,30,Japan,JPN,1968,Winter,Cross Country Skiing,Men's 15 kilometres,N
83590,"Raymond V. ""Ray"" Murray",M,21,USA,USA,1932,Winter,Speed Skating,Men's 500 metres,N
12752,Robert Bogey,M,24,France,FRA,1960,Summer,Athletics,"Men's 10,000 metres",N
5724,rad Suleyman Aumova,F,42,Azerbaijan,AZE,2000,Summer,Shooting,"Women's Sporting Pistol, 25 metres",N
61164,Magne Kleiven,M,30,Norway,NOR,1952,Summer,Gymnastics,Men's Rings,N
129329,Ronald Weigel,M,29,Germany,GDR,1988,Summer,Athletics,Men's 50 kilometres Walk,Silver
57037,Mujinga Elodie Kambundji,F,20,Switzerland,SUI,2012,Summer,Athletics,Women's 4 x 100 metres Relay,N
75132,Fibriani Ratna Marita,F,14,Indonesia,INA,2008,Summer,Swimming,Women's 200 metres Individual Medley,N
66946,Natlija Laonova (-Kravchenko),F,15,Russia,URS,1988,Summer,Gymnastics,Women's Individual All-Around,N
49947,Michael Hormillosa,M,20,Philippines,PHI,1988,Summer,Boxing,Men's Bantamweight,N
65805,Peter Laeng,M,22,Switzerland,SUI,1964,Summer,Athletics,Men's 400 metres,N
82960,Sergey Borisovich Mukhin,M,21,Russia,URS,1972,Summer,Equestrianism,"Mixed Three-Day Event, Team",N
103685,Frank Garfield Rutherford,M,27,Bahamas,BAH,1992,Summer,Athletics,Men's Triple Jump,Bronze
67514,Ren Jean Le Grevs,M,22,France,FRA,1932,Summer,Cycling,"Men's Team Pursuit, 4,000 metres",Silver
3087,Orhan Altan,M,26,Turkey,TUR,1960,Summer,Athletics,Men's Pole Vault,N
25894,G. Eduard de Atzel Gyulay,M,47,Peru,PER,1964,Summer,Shooting,Men's Trap,N
70585,Liu Honglin,M,23,China,CHN,2000,Summer,Athletics,Men's Long Jump,N
122255,Tsedevsurengiin Mnkhzaya,F,26,Mongolia,MGL,2012,Summer,Judo,Women's Half-Middleweight,N
125887,Bruno Venturini,M,24,Italy,ITA,1936,Summer,Football,Men's Football,Gold
122071,Laura Rebecca Trott (-Kenny),F,20,UK,GBR,2012,Summer,Cycling,Women's Team Pursuit,Gold
20244,Chen Muhua,F,22,China,CHN,1996,Summer,Shooting,"Women's Small-Bore Rifle, Three Positions, 50 metres",N
112831,Andrzej Sokoowski,M,27,Poland,POL,1976,Summer,Handball,Men's Handball,Bronze
123523,Storm Uru,M,23,New Zealand,NZL,2008,Summer,Rowing,Men's Lightweight Double Sculls,N
56982,"Manfred ""Manni"" Kaltz",M,19,Germany,FRG,1972,Summer,Football,Men's Football,N
42848,"John Allen ""Jack"" Griffin",M,22,Canada,CAN,1952,Winter,Alpine Skiing,Men's Giant Slalom,N
110338,Roberto Sighel,M,24,Italy,ITA,1992,Winter,Speed Skating,"Men's 1,500 metres",N
72938,Luiza Pinheiro Machado,F,19,Brazil,BRA,1984,Summer,Volleyball,Women's Volleyball,N
128159,Hubert Alfred Wallace,M,33,Canada,CAN,1932,Summer,Sailing,Mixed 8 metres,Silver
63400,Katalin Kovcs,F,36,Hungary,HUN,2012,Summer,Canoeing,"Women's Kayak Doubles, 500 metres",Silver
89779,Mustafa Osmanl,M,28,Turkey,TUR,1948,Summer,Cycling,"Men's Road Race, Team",N
38926,Jan Gasche,M,29,Czech Republic,TCH,1936,Summer,Shooting,"Men's Rapid-Fire Pistol, 25 metres",N
91031,Francesco Panetta,M,25,Italy,ITA,1988,Summer,Athletics,"Men's 3,000 metres Steeplechase",N
35911,Jorge Alberto Flores Maradiaga,M,20,Honduras,HON,1992,Summer,Athletics,Men's Decathlon,N
93640,Gehnll Persson,M,41,Sweden,SWE,1952,Summer,Equestrianism,"Mixed Dressage, Individual",N
73037,"Edward ""Eddie"" Macken",M,46,Ireland,IRL,1996,Summer,Equestrianism,"Mixed Jumping, Individual",N
51594,Tatsuo Ichikawa,M,19,Japan,JPN,1936,Winter,Ice Hockey,Men's Ice Hockey,N
84455,Namkhain Tsend-Ayuush,M,27,Mongolia,MGL,1972,Summer,Boxing,Men's Light-Middleweight,N
85816,Jennifer L. Nichols,F,24,USA,USA,2008,Summer,Archery,Women's Individual,N
99690,Christopher Patrick Reid,M,20,South Africa,RSA,2016,Summer,Swimming,Men's 4 x 100 metres Medley Relay,N
107488,Edeltraud Schramm (-Grossfurthner),F,28,Austria,AUT,1952,Summer,Gymnastics,Women's Floor Exercise,N
12421,Madonna Blyth,F,22,Australia,AUS,2008,Summer,Hockey,Women's Hockey,N
19580,Rakhim Ruslanovich Chakhkiyev,M,25,Russia,RUS,2008,Summer,Boxing,Men's Heavyweight,Gold
108407,Toshihiko Seko,M,28,Japan,JPN,1984,Summer,Athletics,Men's Marathon,N
129665,"Hannelore ""Hanni"" Wenzel (-Weirather)",F,19,Liechtenstein,LIE,1976,Winter,Alpine Skiing,Women's Downhill,N
44236,Alexandre Guyader,M,19,France,FRA,2000,Summer,Sailing,Men's Windsurfer,N
104456,Philippe Alain Jean Georges Saive,M,29,Belgium,BEL,2000,Summer,Table Tennis,Men's Singles,N
119033,Frida Tegstedt,F,29,Sweden,SWE,2016,Summer,Handball,Women's Handball,N
26750,Liesbet De Vocht,F,33,Belgium,BEL,2012,Summer,Cycling,Women's Individual Time Trial,N
83510,Barry Murphy,M,26,Ireland,IRL,2012,Summer,Swimming,Men's 50 metres Freestyle,N
125511,Emilia Vtoiu-Li,F,26,Romania,ROU,1960,Summer,Gymnastics,Women's Horse Vault,N
40269,Philippe Gilbert,M,30,Belgium,BEL,2012,Summer,Cycling,"Men's Road Race, Individual",N
74763,Walter Frederick March,M,37,Germany,GER,1936,Summer,Art Competitions,"Mixed Architecture, Unknown Event",N
43583,Lisandra Guerra Rodriguez,F,28,Cuba,CUB,2016,Summer,Cycling,Women's Sprint,N
67860,Lee Eun-Jeong,F,27,South Korea,KOR,2008,Summer,Athletics,Women's Marathon,N
60891,Yuko Kitai,F,35,Japan,JPN,2008,Summer,Equestrianism,"Mixed Dressage, Team",N
13747,Harald Bosio,M,30,Austria,AUT,1936,Winter,Cross Country Skiing,Men's 4 x 10 kilometres Relay,N
53214,Mette Jacobsen,F,23,Denmark,DEN,1996,Summer,Swimming,Women's 100 metres Backstroke,N
86967,Afshin Norouzi,M,23,Iran,IRI,2008,Summer,Table Tennis,Men's Singles,N
66305,Dominik Landertinger,M,22,Austria,AUT,2010,Winter,Biathlon,Men's 10 kilometres Sprint,N
68224,Kerrin Anne Lee-Gartner,F,21,Canada,CAN,1988,Winter,Alpine Skiing,Women's Giant Slalom,N
134511,Zhang Lin,M,21,China,CHN,2008,Summer,Swimming,Men's 4 x 200 metres Freestyle Relay,N
45905,Yoshihiko Hara,M,24,Japan,JPN,1988,Summer,Wrestling,"Men's Welterweight, Freestyle",N
94285,Barbara Petzold (-Beyer),F,20,Germany,GDR,1976,Winter,Cross Country Skiing,Women's 10 kilometres,N
7715,Anthony John Barbar,M,23,Lebanon,LIB,2016,Summer,Swimming,Men's 50 metres Freestyle,N
10350,Olha Oleksandrivna Beresneva,F,18,Ukraine,UKR,2004,Summer,Swimming,Women's 400 metres Freestyle,N
104267,Sebastian Sageder,M,24,Austria,AUT,2004,Summer,Rowing,Men's Lightweight Coxless Fours,N
15540,"Joanne ""Jo"" Brown (-Alchin)",F,28,Australia,AUS,2000,Summer,Softball,Women's Softball,Bronze
9253,"Mikael ""Mike"" Beckmann",M,20,Germany,FRG,1988,Summer,Gymnastics,Men's Parallel Bars,N
54267,Jaruwan Jenjudkarn,F,22,Thailand,THA,1992,Summer,Athletics,Women's High Jump,N
92121,Robert Patterson,M,37,South Africa,RSA,1912,Summer,Shooting,"Men's Military Rifle, Three Positions, 300 metres",N
112173,Alan Keith Smith,M,26,Australia,AUS,1984,Summer,Shooting,"Men's Small-Bore Rifle, Three Positions, 50 metres",N
89658,"Daniel Patrick ""Danny"" O'Shea",M,22,Canada,CAN,1968,Winter,Ice Hockey,Men's Ice Hockey,Bronze
78104,Ilya Leonidovich Medvedev,M,24,Russia,RUS,2008,Summer,Canoeing,"Men's Kayak Fours, 1,000 metres",N
40367,Martin Charles Gillingham,M,20,UK,GBR,1984,Summer,Athletics,Men's 400 metres Hurdles,N
2104,Najim Al-Radwan,M,31,Saudi Arabia,KSA,2004,Summer,Weightlifting,Men's Middle-Heavyweight,N
19797,Natthanan Chankrajang,F,26,Thailand,THA,2012,Summer,Swimming,Women's 200 metres Freestyle,N
53283,Connor Jaeger,M,25,USA,USA,2016,Summer,Swimming,Men's 400 metres Freestyle,N
34824,Mara Isabel Fernndez Gutirrez,F,24,Spain,ESP,1996,Summer,Judo,Women's Lightweight,Bronze
13320,"Edward Frank ""Ed"" Book",M,24,New Zealand,NZL,2004,Summer,Basketball,Men's Basketball,N
33024,Andreas Erm,M,24,Germany,GER,2000,Summer,Athletics,Men's 20 kilometres Walk,N
17724,Juliet Jean Campbell,F,22,Jamaica,JAM,1992,Summer,Athletics,Women's 400 metres,N
55280,"Frans William ""Viljam"" Johansson",M,25,Finland,FIN,1912,Summer,Athletics,"Men's 3,000 metres, Team",N
44963,Ernest William Haley,M,27,UK,GBR,1912,Summer,Athletics,Men's 400 metres,N
124519,"Everdina ""Edith"" van Dijk",F,35,Netherlands,NED,2008,Summer,Swimming,Women's 10 kilometres Open Water,N
94389,Phan Huy Khng,M,41,Vietnam,VIE,1980,Summer,Shooting,"Mixed Free Pistol, 50 metres",N
12081,Lorna Blake,F,14,Puerto Rico,PUR,1968,Summer,Swimming,Women's 400 metres Freestyle,N
111944,Franz Theodor Max Slevogt,M,59,Germany,GER,1928,Summer,Art Competitions,"Mixed Painting, Graphic Arts",N
24725,Mnica Caetano da Silva,F,23,Brazil,BRA,1984,Summer,Volleyball,Women's Volleyball,N
129148,Michelle Weber,F,19,South Africa,RSA,2016,Summer,Swimming,Women's 10 kilometres Open Water,N
36549,Brian Andrew Fowler,M,33,New Zealand,NZL,1996,Summer,Cycling,"Men's Road Race, Individual",N
131573,Stacey Ann Wooley,F,29,USA,USA,1998,Winter,Biathlon,Women's 15 kilometres,N
30307,Artur Dubravi,M,25,Serbia,YUG,1920,Summer,Football,Men's Football,N
35851,"Debra Lee ""Debbie"" Flintoff-King",F,24,Australia,AUS,1984,Summer,Athletics,Women's 400 metres Hurdles,N
117366,Marcin Zbigniew Szafraski,M,20,Poland,POL,1992,Winter,Alpine Skiing,Men's Combined,N
92307,Kim Daniela Pavlin,F,20,Croatia,CRO,2012,Summer,Swimming,Women's 200 metres Backstroke,N
44230,Gawain Guy,M,22,Jamaica,JAM,1984,Summer,Athletics,"Men's 1,500 metres",N
129374,Hermann Weinbuch,M,23,Germany,FRG,1984,Winter,Nordic Combined,Men's Individual,N
71462,Sandro Luis Lpez Olmos,M,20,Argentina,ARG,1988,Summer,Judo,Men's Middleweight,N
60841,Ferenc Kiss,M,25,Hungary,HUN,1980,Summer,Athletics,Men's 200 metres,N
87845,Tadeusz Jan Obj,M,29,Poland,POL,1980,Winter,Ice Hockey,Men's Ice Hockey,N
103641,Clemente Russo,M,29,Italy,ITA,2012,Summer,Boxing,Men's Heavyweight,Silver
4085,Gunn Margit Aas Andreassen,F,28,Norway,NOR,2002,Winter,Biathlon,Women's 15 kilometres,N
32141,Ahmed El-Sayed,M,21,Egypt,EGY,1992,Summer,Judo,Men's Extra-Lightweight,N
23280,Cludia de Paula Costa Magalhes,F,18,Brazil,BRA,1980,Summer,Gymnastics,Women's Balance Beam,N
49498,Kelly Holmes,F,34,UK,GBR,2004,Summer,Athletics,"Women's 1,500 metres",Gold
61434,Ulrika Margareta Knape (-Lindberg),F,17,Sweden,SWE,1972,Summer,Diving,Women's Platform,Gold
90321,Erturul zkan,M,41,Turkey,TUR,1984,Summer,Sailing,Mixed Multihull,N
50216,Jean Houde,M,20,France,FRA,1960,Summer,Canoeing,Men's Kayak Relay 4 x 500 metres,N
112307,Joan Smith (-Miller),F,24,USA,USA,1992,Winter,Biathlon,Women's 3 x 7.5 kilometres Relay,N
77921,Brooks A. McNiven,M,27,Canada,CAN,2008,Summer,Baseball,Men's Baseball,N
84499,Gary Yuryevich Napalkov,M,23,Russia,URS,1972,Winter,Ski Jumping,"Men's Normal Hill, Individual",N
60797,Linda Kisabaka (-Iwan),F,27,Germany,GER,1996,Summer,Athletics,Women's 800 metres,N
130312,"Michael Edwin ""Mike"" Wiggs",M,26,UK,GBR,1964,Summer,Athletics,"Men's 5,000 metres",N
22115,William Coales,M,22,UK,GBR,1908,Summer,Athletics,"Men's 3 mile, Team",Gold
78100,Krisztina Medveczky,F,18,Hungary,HUN,1976,Summer,Gymnastics,Women's Horse Vault,N
89041,Majemite Omagbaluwaje,M,23,Nigeria,NGR,1992,Summer,Judo,Men's Lightweight,N
22993,Marcel Coppin,M,24,Luxembourg,LUX,1952,Summer,Gymnastics,Men's Individual All-Around,N
25422,Lauris Drzi,M,29,Latvia,LAT,2014,Winter,Ice Hockey,Men's Ice Hockey,N
46674,Heinz Hauser,M,31,Germany,GER,1952,Winter,Cross Country Skiing,Men's 18 kilometres,N
13219,Dante Boninfante,M,35,Italy,ITA,2012,Summer,Volleyball,Men's Volleyball,Bronze
86534,Borghild Solveig Niskin (Hansen-),F,23,Norway,NOR,1948,Winter,Alpine Skiing,Women's Downhill,N
52136,Hugo Inglis,M,25,New Zealand,NZL,2016,Summer,Hockey,Men's Hockey,N
22282,Herlander Fernandes Silva Coimbra,M,28,Angola,ANG,1996,Summer,Basketball,Men's Basketball,N
71876,rjan Lvdal,M,21,Norway,NOR,1984,Winter,Ice Hockey,Men's Ice Hockey,N
69036,Vladimir Letnicov,M,22,Moldova,MDA,2004,Summer,Athletics,Men's Triple Jump,N
35450,Jos Sylvio Fiolo,M,18,Brazil,BRA,1968,Summer,Swimming,Men's 100 metres Breaststroke,N
105952,Lorna Sasseville (-Daudrich),F,27,Canada,CAN,1988,Winter,Cross Country Skiing,Women's 5 kilometres,N
24110,Tibor Csernai,M,25,Hungary,HUN,1964,Summer,Football,Men's Football,Gold
90621,Jnos Paizs (Paitz-),M,21,Hungary,HUN,1928,Summer,Athletics,Men's 4 x 100 metres Relay,N
2931,"Rose ""Rosie"" Allwood (-Morrison)",F,19,Jamaica,JAM,1972,Summer,Athletics,Women's 200 metres,N
69927,Jameleddine Limam,M,21,Tunisia,TUN,1988,Summer,Football,Men's Football,N
62946,Tadahiro Kosaka,M,28,Japan,JPN,1988,Summer,Athletics,Men's 20 kilometres Walk,N
27140,Guillermo del Riego Gordn,M,17,Spain,ESP,1976,Summer,Canoeing,"Men's Kayak Doubles, 500 metres",N
17328,Imogen Jane Cairns,F,19,UK,GBR,2008,Summer,Gymnastics,Women's Team All-Around,N
22194,Osvaldo Horacio Codaro Peirano,M,17,Argentina,ARG,1948,Summer,Water Polo,Men's Water Polo,N
102784,"Terence ""Terry"" Rossiter",M,20,Zimbabwe,ZIM,1964,Summer,Diving,Men's Platform,N
50819,"Manuel ""Manny"" Huerta Cardeas",M,28,USA,USA,2012,Summer,Triathlon,Men's Olympic Distance,N
115294,Keith Frank Stock,M,27,UK,GBR,1984,Summer,Athletics,Men's Pole Vault,N
68374,"Charlotte Emma ""Lotte"" Lehmann (-Sprssig)",F,21,Germany,GER,1928,Summer,Swimming,Women's 400 metres Freestyle,N
129175,"Frederick Richard ""Dick"" Webster",M,21,UK,GBR,1936,Summer,Athletics,Men's Pole Vault,N
100887,"Anton ""Toni"" Rimrod",M,24,Germany,FRG,1972,Summer,Volleyball,Men's Volleyball,N
80870,Jnos Mogyorsi-Klencs,M,26,Hungary,HUN,1948,Summer,Gymnastics,Men's Rings,N
116689,Agata Katarzyna Suszka,F,20,Poland,POL,1992,Winter,Biathlon,Women's 15 kilometres,N
85117,Doris Anita Neil,F,22,UK,GBR,1972,Summer,Athletics,Women's 100 metres,N
123567,Konstantin Vyacheslavovich Ushkov,M,18,Russia,RUS,1996,Summer,Swimming,Men's 4 x 100 metres Freestyle Relay,Silver
83495,Nataliya Andreyevna Murinovich,F,23,Russia,RUS,2008,Summer,Athletics,Women's 100 metres,N
68397,Alain-Franois Lehoerff,M,23,France,FRA,1964,Summer,Sailing,Mixed Two Person Heavyweight Dinghy,N
121133,mile Torcheboeuf,M,23,France,FRA,1900,Summer,Athletics,Men's Standing Long Jump,Bronze
71478,David Lpez-Zubero Purcell,M,21,Spain,ESP,1980,Summer,Swimming,Men's 200 metres Freestyle,N
97699,Nataliya Serhivna Pyhyda,F,27,Ukraine,UKR,2008,Summer,Athletics,Women's 4 x 100 metres Relay,N
5179,Rafael Eduardo Arnal Myerston,M,37,Venezuela,VEN,1952,Summer,Shooting,"Men's Small-Bore Rifle, Three Positions, 50 metres",N
127300,Margaret Lynn von der Heide-Spencer-Galanes,F,29,USA,USA,1984,Winter,Cross Country Skiing,Women's 20 kilometres,N
62032,Mikko Sakari Koivu,M,22,Finland,FIN,2006,Winter,Ice Hockey,Men's Ice Hockey,Silver
51593,Kazuaki Ichikawa,M,26,Japan,JPN,1976,Winter,Luge,Mixed (Men)'s Doubles,N
24304,Diane S. Cummins,F,30,Canada,CAN,2004,Summer,Athletics,Women's 800 metres,N
3394,Karl Ameisbichler,M,21,Austria,AUT,1948,Summer,Boxing,Men's Heavyweight,N
28101,Silvia Di Pietro,F,23,Italy,ITA,2016,Summer,Swimming,Women's 4 x 100 metres Freestyle Relay,N
16553,Ralph Burghart,M,25,Austria,AUT,1992,Winter,Figure Skating,Men's Singles,N
24076,Rajmund Csnyi,M,24,Hungary,HUN,1960,Summer,Gymnastics,Men's Individual All-Around,N
15765,Caroline Brunet,F,23,Canada,CAN,1992,Summer,Canoeing,"Women's Kayak Fours, 500 metres",N
77025,Gilmar Jalith Mayo Lozano,M,26,Colombia,COL,1996,Summer,Athletics,Men's High Jump,N
134843,Zhu Jianhua,M,25,China,CHN,1988,Summer,Athletics,Men's High Jump,N
44222,Bruno Gutzeit,M,22,France,FRA,1988,Summer,Swimming,Men's 4 x 100 metres Freestyle Relay,N
96858,Josh Prenot,M,23,USA,USA,2016,Summer,Swimming,Men's 200 metres Breaststroke,Silver
20010,David Milton Chauner,M,24,USA,USA,1972,Summer,Cycling,"Men's Team Pursuit, 4,000 metres",N
99464,Lesley Joanne Reddon,F,27,Canada,CAN,1998,Winter,Ice Hockey,Women's Ice Hockey,Silver
88851,Pius Olowo,M,32,Uganda,UGA,1980,Summer,Athletics,Men's 4 x 400 metres Relay,N
132856,"Wi Jin ""Kenneth"" Yeo",M,18,NA,SGP,1992,Summer,Swimming,Men's 50 metres Freestyle,N
115876,Antoaneta Ivanova Strumenlieva,F,20,Bulgaria,BUL,1988,Summer,Swimming,Women's 400 metres Individual Medley,N
56078,Kieran Joyce,M,23,Ireland,IRL,1988,Summer,Boxing,Men's Middleweight,N
25378,"Charles Frick ""Chuck"" Darling",M,26,USA,USA,1956,Summer,Basketball,Men's Basketball,Gold
34367,Nedad Fazlija,M,44,Bosnia and Herzegovina,BIH,2012,Summer,Shooting,"Men's Air Rifle, 10 metres",N
8642,Patrick Battiston,M,19,France,FRA,1976,Summer,Football,Men's Football,N
66407,Robert Lang,M,31,Czech Republic,CZE,2002,Winter,Ice Hockey,Men's Ice Hockey,N
49952,Cyril Walter Horn,M,23,UK,GBR,1928,Winter,Speed Skating,"Men's 5,000 metres",N
117206,Carol Sykes (-Crich),F,30,UK,GBR,1972,Summer,Archery,Women's Individual,N
59837,Kim Dong-Baek,M,22,South Korea,KOR,1964,Winter,Alpine Skiing,Men's Slalom,N
127224,Gennady Georgiyevich Volnov,M,28,Russia,URS,1968,Summer,Basketball,Men's Basketball,Bronze
59036,Lotfi Khada,M,23,Algeria,ALG,1992,Summer,Athletics,Men's Triple Jump,N
87437,Mary Nwachukwu,F,22,Nigeria,NGR,1992,Summer,Handball,Women's Handball,N
40265,Glenroy John Gilbert,M,23,Canada,CAN,1992,Summer,Athletics,Men's 4 x 100 metres Relay,N
124078,"Xavier ""Xavi"" Valls Trias",M,32,Spain,ESP,2012,Summer,Water Polo,Men's Water Polo,N
66526,Alec Gordon Hugh Lanham-Love,M,31,South Africa,RSA,1992,Summer,Sailing,Men's Two Person Dinghy,N
20162,Chen Chieh,M,20,Taiwan,TPE,2012,Summer,Athletics,Men's 400 metres Hurdles,N
111771,Vladimr Skovajsa,M,23,Czech Republic,TCH,1952,Summer,Swimming,Men's 200 metres Breaststroke,N
127028,Paul Voell,M,21,Germany,GER,1956,Summer,Swimming,Men's 100 metres Freestyle,N
121445,Touch Kim Sy,M,24,Cambodia,CAM,1964,Summer,Sailing,Mixed One Person Dinghy,N
97783,Qiu Sen,M,24,China,CHN,2006,Winter,Freestyle Skiing,Men's Aerials,N
39997,Camelia Alina Gherasim (Tecua-),F,28,Romania,ROU,2000,Summer,Athletics,Women's Marathon,N
46429,Kayoko Hashiguchi-Saka,F,28,Japan,JPN,1972,Summer,Gymnastics,Women's Floor Exercise,N
55650,Dwight Elmo Jones,M,20,USA,USA,1972,Summer,Basketball,Men's Basketball,Silver
77365,John Philip McConnochie,M,18,New Zealand,NZL,1972,Summer,Swimming,Men's 200 metres Individual Medley,N
115638,Britt Marianne Strandberg (-Lundn),F,33,Sweden,SWE,1968,Winter,Cross Country Skiing,Women's 10 kilometres,N
89060,Nelson Ombito,M,24,Kenya,KEN,1988,Summer,Judo,Men's Lightweight,N
1992,Mohammed Riyadh Al-Khafaji,M,22,Iraq,IRQ,2016,Summer,Rowing,Men's Single Sculls,N
112938,Lea Slkner,F,21,Austria,AUT,1980,Winter,Alpine Skiing,Women's Giant Slalom,N
85956,Birthe Nielsen (-Ejstrup),F,21,Denmark,DEN,1948,Summer,Athletics,Women's 100 metres,N
128594,Wang Xiaojie,F,20,China,CHN,1992,Summer,Synchronized Swimming,Women's Duet,N
42724,Teja Gregorin,F,29,Slovenia,SLO,2010,Winter,Biathlon,Women's 12.5 kilometres Mass Start,N
16625,Cornelia Brki (de Vos-),F,34,Switzerland,SUI,1988,Summer,Athletics,"Women's 1,500 metres",N
50161,Nicole Hosp,F,30,Austria,AUT,2014,Winter,Alpine Skiing,Women's Downhill,N
83171,Katalin Mller-Szll,F,21,Hungary,HUN,1964,Summer,Gymnastics,Women's Horse Vault,N
92348,Ivan Leonidovich Pavlovsky,M,19,Belarus,BLR,1996,Summer,Gymnastics,Men's Parallel Bars,N
131479,"James Edward ""Jim"" Wood",M,27,UK,GBR,1980,Winter,Biathlon,Men's 10 kilometres Sprint,N
20147,Lonah Korlima Chemtai,F,27,Israel,ISR,2016,Summer,Athletics,Women's Marathon,N
110222,Tatyana Aleksandrovna Sidorova,F,31,Russia,URS,1968,Winter,Speed Skating,Women's 500 metres,N
