Season,Year,Medal,Team,NOC,Age,Sex,Records,Income
Summer,1996,Bronze,Russia,RUS,20,M,4,LM
Summer,1996,Bronze,Russia,RUS,21,F,1,LM
Summer,1996,Bronze,Russia,RUS,21,M,3,LM
Summer,1996,Bronze,Russia,RUS,22,M,1,LM
Summer,1996,Bronze,Russia,RUS,23,M,3,LM
Summer,1996,Bronze,Russia,RUS,24,M,3,LM
Summer,1996,Bronze,Russia,RUS,25,M,2,LM
Summer,1996,Bronze,Russia,RUS,26,M,3,LM
Summer,1996,Bronze,Russia,RUS,27,F,2,LM
Summer,1996,Bronze,Russia,RUS,28,M,1,LM
Summer,1996,Bronze,Russia,RUS,29,M,1,LM
Summer,1996,Bronze,Russia,RUS,31,M,1,LM
Summer,1996,Bronze,Russia,RUS,32,F,1,LM
Summer,1996,Bronze,Russia,RUS,34,F,1,LM
Summer,1996,Bronze,Russia,RUS,46,M,1,LM
Summer,1996,Bronze,Slovakia,SVK,22,M,1,UM
Summer,1996,Bronze,South Africa,RSA,24,F,1,UM
Summer,1996,Bronze,South Korea,KOR,20,M,1,H
Summer,1996,Bronze,South Korea,KOR,24,F,1,H
Summer,1996,Bronze,South Korea,KOR,24,M,1,H
Summer,1996,Bronze,South Korea-1,KOR,20,F,1,H
Summer,1996,Bronze,South Korea-1,KOR,23,F,1,H
Summer,1996,Bronze,South Korea-2,KOR,24,M,1,H
Summer,1996,Bronze,South Korea-2,KOR,28,M,1,H
Summer,1996,Bronze,Spain,ESP,20,M,1,H
Summer,1996,Bronze,Spain,ESP,22,M,2,H
Summer,1996,Bronze,Spain,ESP,23,M,1,H
Summer,1996,Bronze,Spain,ESP,24,F,3,H
Summer,1996,Bronze,Spain,ESP,24,M,1,H
Summer,1996,Bronze,Spain,ESP,25,F,1,H
Summer,1996,Bronze,Spain,ESP,25,M,1,H
Summer,1996,Bronze,Spain,ESP,26,M,4,H
Summer,1996,Bronze,Spain,ESP,27,M,4,H
Summer,1996,Bronze,Spain,ESP,28,M,2,H
Summer,1996,Bronze,Spain,ESP,29,M,1,H
Summer,1996,Bronze,Spain,ESP,30,M,1,H
Summer,1996,Bronze,Sweden,SWE,26,M,1,H
Summer,1996,Bronze,Sweden,SWE,27,F,1,H
Summer,1996,Bronze,Sweden,SWE,28,F,1,H
Summer,1996,Bronze,Sweden,SWE,32,F,1,H
Summer,1996,Bronze,Sweden,SWE,35,F,1,H
Summer,1996,Bronze,Thailand,THA,28,M,1,LM
Summer,1996,Bronze,Trinidad and Tobago,TTO,22,M,2,UM
Summer,1996,Bronze,Tunisia,TUN,22,M,1,LM
Summer,1996,Bronze,Turkey,TUR,27,M,1,LM
Summer,1996,Bronze,Uganda,UGA,28,M,1,L
Summer,1996,Bronze,Ukraine,UKR,19,F,1,LM
Summer,1996,Bronze,Ukraine,UKR,20,M,1,LM
Summer,1996,Bronze,Ukraine,UKR,21,M,3,LM
Summer,1996,Bronze,Ukraine,UKR,23,M,2,LM
Summer,1996,Bronze,Ukraine,UKR,24,M,1,LM
Summer,1996,Bronze,Ukraine,UKR,25,F,1,LM
Summer,1996,Bronze,Ukraine,UKR,25,M,3,LM
Summer,1996,Bronze,Ukraine,UKR,26,M,1,LM
Summer,1996,Bronze,Ukraine,UKR,28,F,1,LM
Summer,1996,Bronze,Ukraine,UKR,29,F,1,LM
Summer,1996,Bronze,Ukraine,UKR,29,M,1,LM
Summer,1996,Bronze,Ukraine,UKR,30,M,1,LM
Summer,1996,Bronze,Ukraine,UKR,31,F,1,LM
Summer,1996,Bronze,Ukraine,UKR,31,M,1,LM
Summer,1996,Bronze,United States,USA,19,F,1,H
Summer,1996,Bronze,United States,USA,19,M,4,H
Summer,1996,Bronze,United States,USA,20,M,6,H
Summer,1996,Bronze,United States,USA,21,M,10,H
Summer,1996,Bronze,United States,USA,22,M,3,H
Summer,1996,Bronze,United States,USA,23,M,2,H
Summer,1996,Bronze,United States,USA,24,M,1,H
Summer,1996,Bronze,United States,USA,25,F,1,H
Summer,1996,Bronze,United States,USA,25,M,2,H
Summer,1996,Bronze,United States,USA,26,M,1,H
Summer,1996,Bronze,United States,USA,27,F,1,H
Summer,1996,Bronze,United States,USA,27,M,1,H
Summer,1996,Bronze,United States,USA,28,M,1,H
Summer,1996,Bronze,United States,USA,29,F,2,H
Summer,1996,Bronze,United States,USA,29,M,3,H
Summer,1996,Bronze,United States,USA,31,F,2,H
Summer,1996,Bronze,United States,USA,31,M,1,H
Summer,1996,Bronze,United States,USA,33,F,2,H
Summer,1996,Bronze,United States,USA,34,F,2,H
Summer,1996,Bronze,United States,USA,35,M,2,H
Summer,1996,Bronze,United States,USA,40,M,3,H
Summer,1996,Bronze,United States,USA,44,M,1,H
Summer,1996,Bronze,Uzbekistan,UZB,22,M,1,LM
Summer,1996,Gold,Algeria,ALG,23,M,1,LM
Summer,1996,Gold,Algeria,ALG,26,M,1,LM
Summer,1996,Gold,Armenia,ARM,22,M,1,L
Summer,1996,Gold,Australia,AUS,21,F,1,H
Summer,1996,Gold,Australia,AUS,21,M,1,H
Summer,1996,Gold,Australia,AUS,22,F,1,H
Summer,1996,Gold,Australia,AUS,22,M,1,H
Summer,1996,Gold,Australia,AUS,23,F,4,H
Summer,1996,Gold,Australia,AUS,24,F,6,H
Summer,1996,Gold,Australia,AUS,24,M,1,H
Summer,1996,Gold,Australia,AUS,25,F,1,H
Summer,1996,Gold,Australia,AUS,25,M,1,H
Summer,1996,Gold,Australia,AUS,26,F,2,H
Summer,1996,Gold,Australia,AUS,27,F,1,H
Summer,1996,Gold,Australia,AUS,28,M,1,H
Summer,1996,Gold,Australia,AUS,29,F,1,H
Summer,1996,Gold,Australia,AUS,30,M,2,H
Summer,1996,Gold,Australia,AUS,31,F,1,H
Summer,1996,Gold,Australia,AUS,31,M,1,H
Summer,1996,Gold,Australia,AUS,32,M,2,H
Summer,1996,Gold,Australia,AUS,33,F,1,H
Summer,1996,Gold,Australia,AUS,34,F,1,H
Summer,1996,Gold,Australia,AUS,37,M,1,H
Summer,1996,Gold,Australia,AUS,40,F,1,H
Summer,1996,Gold,Belarus,BLR,24,F,1,LM
Summer,1996,Gold,Belgium,BEL,23,M,1,H
Summer,1996,Gold,Belgium,BEL,24,F,1,H
Summer,1996,Gold,Brazil,BRA,23,M,1,UM
Summer,1996,Gold,Brazil,BRA,30,M,1,UM
Summer,1996,Gold,Brazil,BRA,35,M,1,UM
Summer,1996,Gold,Brazil-1,BRA,23,F,1,UM
Summer,1996,Gold,Brazil-1,BRA,34,F,1,UM
Summer,1996,Gold,Bulgaria,BUL,24,M,1,LM
Summer,1996,Gold,Bulgaria,BUL,31,F,1,LM
Summer,1996,Gold,Bulgaria,BUL,36,M,1,LM
Summer,1996,Gold,Burundi,BDI,22,M,1,L
Summer,1996,Gold,Canada,CAN,21,M,1,H
Summer,1996,Gold,Canada,CAN,24,M,1,H
Summer,1996,Gold,Canada,CAN,27,M,1,H
Summer,1996,Gold,Canada,CAN,28,F,1,H
Summer,1996,Gold,Canada,CAN,28,M,2,H
Summer,1996,Gold,Canada,CAN,29,M,1,H
Summer,1996,Gold,Canada,CAN,30,F,1,H
Summer,1996,Gold,China,CHN,17,F,2,L
Summer,1996,Gold,China,CHN,20,M,1,L
Summer,1996,Gold,China,CHN,21,F,1,L
Summer,1996,Gold,China,CHN,22,F,1,L
Summer,1996,Gold,China,CHN,22,M,3,L
Summer,1996,Gold,China,CHN,23,F,1,L
Summer,1996,Gold,China,CHN,24,M,1,L
Summer,1996,Gold,China,CHN,25,M,1,L
Summer,1996,Gold,China,CHN,26,F,1,L
Summer,1996,Gold,China,CHN,33,F,1,L
Summer,1996,Gold,China-1,CHN,23,F,1,L
Summer,1996,Gold,China-1,CHN,27,F,1,L
Summer,1996,Gold,China-2,CHN,20,M,2,L
Summer,1996,Gold,China-2,CHN,21,F,1,L
Summer,1996,Gold,China-2,CHN,22,F,1,L
Summer,1996,Gold,Costa Rica,CRC,23,F,1,LM
Summer,1996,Gold,Croatia,CRO,19,M,1,UM
Summer,1996,Gold,Croatia,CRO,24,M,3,UM
Summer,1996,Gold,Croatia,CRO,25,M,1,UM
Summer,1996,Gold,Croatia,CRO,26,M,1,UM
Summer,1996,Gold,Croatia,CRO,27,M,1,UM
Summer,1996,Gold,Croatia,CRO,28,M,1,UM
Summer,1996,Gold,Croatia,CRO,29,M,2,UM
Summer,1996,Gold,Croatia,CRO,30,M,3,UM
Summer,1996,Gold,Croatia,CRO,33,M,1,UM
Summer,1996,Gold,Croatia,CRO,34,M,1,UM
Summer,1996,Gold,Croatia,CRO,35,M,1,UM
Summer,1996,Gold,Cuba,CUB,18,F,1,LM
Summer,1996,Gold,Cuba,CUB,21,F,1,LM
Summer,1996,Gold,Cuba,CUB,22,F,3,LM
Summer,1996,Gold,Cuba,CUB,23,M,6,LM
Summer,1996,Gold,Cuba,CUB,24,F,2,LM
Summer,1996,Gold,Cuba,CUB,24,M,2,LM
Summer,1996,Gold,Cuba,CUB,25,M,2,LM
Summer,1996,Gold,Cuba,CUB,26,F,1,LM
Summer,1996,Gold,Cuba,CUB,26,M,1,LM
Summer,1996,Gold,Cuba,CUB,27,F,1,LM
Summer,1996,Gold,Cuba,CUB,27,M,2,LM
Summer,1996,Gold,Cuba,CUB,28,F,1,LM
Summer,1996,Gold,Cuba,CUB,28,M,5,LM
Summer,1996,Gold,Cuba,CUB,29,F,1,LM
Summer,1996,Gold,Cuba,CUB,29,M,1,LM
Summer,1996,Gold,Cuba,CUB,30,M,2,LM
Summer,1996,Gold,Cuba,CUB,31,M,2,LM
Summer,1996,Gold,Cuba,CUB,32,M,3,LM
Summer,1996,Gold,Czech Republic,CZE,22,M,2,UM
Summer,1996,Gold,Czech Republic,CZE,28,F,1,UM
Summer,1996,Gold,Czech Republic,CZE,30,M,1,UM
Summer,1996,Gold,Denmark,DEN,21,F,2,H
Summer,1996,Gold,Denmark,DEN,22,F,1,H
Summer,1996,Gold,Denmark,DEN,23,F,1,H
Summer,1996,Gold,Denmark,DEN,24,F,4,H
Summer,1996,Gold,Denmark,DEN,24,M,1,H
Summer,1996,Gold,Denmark,DEN,25,F,1,H
Summer,1996,Gold,Denmark,DEN,26,F,1,H
Summer,1996,Gold,Denmark,DEN,26,M,1,H
Summer,1996,Gold,Denmark,DEN,27,F,3,H
Summer,1996,Gold,Denmark,DEN,28,F,2,H
Summer,1996,Gold,Denmark,DEN,28,M,1,H
Summer,1996,Gold,Denmark,DEN,30,M,2,H
Summer,1996,Gold,Denmark,DEN,32,F,1,H
Summer,1996,Gold,Ecuador,ECU,22,M,1,LM
Summer,1996,Gold,Ethiopia,ETH,22,F,1,L
Summer,1996,Gold,Ethiopia,ETH,23,M,1,L
Summer,1996,Gold,Finland,FIN,26,F,1,H
Summer,1996,Gold,France,FRA,22,M,1,H
Summer,1996,Gold,France,FRA,24,F,2,H
Summer,1996,Gold,France,FRA,24,M,1,H
Summer,1996,Gold,France,FRA,25,F,1,H
Summer,1996,Gold,France,FRA,25,M,1,H
Summer,1996,Gold,France,FRA,26,F,1,H
Summer,1996,Gold,France,FRA,27,F,1,H
Summer,1996,Gold,France,FRA,27,M,2,H
Summer,1996,Gold,France,FRA,28,F,3,H
Summer,1996,Gold,France,FRA,28,M,2,H
Summer,1996,Gold,France,FRA,30,M,1,H
Summer,1996,Gold,France,FRA,34,F,1,H
Summer,1996,Gold,France,FRA,34,M,1,H
Summer,1996,Gold,France,FRA,37,F,1,H
Summer,1996,Gold,France-1,FRA,26,M,2,H
Summer,1996,Gold,Germany,GER,21,F,2,H
Summer,1996,Gold,Germany,GER,22,M,1,H
Summer,1996,Gold,Germany,GER,23,M,3,H
Summer,1996,Gold,Germany,GER,24,M,3,H
Summer,1996,Gold,Germany,GER,26,F,5,H
Summer,1996,Gold,Germany,GER,26,M,3,H
Summer,1996,Gold,Germany,GER,27,F,1,H
Summer,1996,Gold,Germany,GER,27,M,1,H
Summer,1996,Gold,Germany,GER,28,F,2,H
Summer,1996,Gold,Germany,GER,28,M,6,H
Summer,1996,Gold,Germany,GER,29,F,1,H
Summer,1996,Gold,Germany,GER,29,M,2,H
Summer,1996,Gold,Germany,GER,32,M,3,H
Summer,1996,Gold,Germany,GER,33,F,1,H
Summer,1996,Gold,Germany,GER,34,F,1,H
Summer,1996,Gold,Germany,GER,34,M,1,H
Summer,1996,Gold,Germany,GER,37,M,1,H
Summer,1996,Gold,Germany,GER,38,M,1,H
Summer,1996,Gold,Germany,GER,40,M,1,H
Summer,1996,Gold,Germany,GER,42,M,2,H
Summer,1996,Gold,Germany,GER,56,M,1,H
Summer,1996,Gold,Great Britain,GBR,25,M,1,H
Summer,1996,Gold,Great Britain,GBR,34,M,1,H
Summer,1996,Gold,Greece,GRE,19,M,1,H
Summer,1996,Gold,Greece,GRE,24,M,1,H
Summer,1996,Gold,Greece,GRE,27,M,2,H
Summer,1996,Gold,Hong Kong,HKG,25,F,1,H
Summer,1996,Gold,Hungary,HUN,21,F,1,UM
Summer,1996,Gold,Hungary,HUN,22,M,1,UM
Summer,1996,Gold,Hungary,HUN,24,M,3,UM
Summer,1996,Gold,Hungary,HUN,25,M,2,UM
Summer,1996,Gold,Hungary,HUN,31,F,1,UM
Summer,1996,Gold,Indonesia,INA,25,M,1,LM
Summer,1996,Gold,Indonesia,INA,28,M,1,LM
Summer,1996,Gold,Ireland,IRL,26,F,3,H
Summer,1996,Gold,Italy,ITA,22,F,1,H
Summer,1996,Gold,Italy,ITA,26,F,1,H
Summer,1996,Gold,Italy,ITA,26,M,1,H
Summer,1996,Gold,Italy,ITA,27,F,2,H
Summer,1996,Gold,Italy,ITA,27,M,5,H
Summer,1996,Gold,Italy,ITA,28,F,1,H
Summer,1996,Gold,Italy,ITA,28,M,2,H
Summer,1996,Gold,Italy,ITA,29,M,1,H
Summer,1996,Gold,Italy,ITA,32,M,2,H
Summer,1996,Gold,Italy,ITA,33,M,2,H
Summer,1996,Gold,Italy,ITA,35,M,1,H
Summer,1996,Gold,Jamaica,JAM,27,F,1,LM
Summer,1996,Gold,Japan,JPN,21,M,1,H
Summer,1996,Gold,Japan,JPN,22,M,1,H
Summer,1996,Gold,Japan,JPN,23,F,1,H
Summer,1996,Gold,Kazakhstan,KAZ,22,M,1,LM
Summer,1996,Gold,Kazakhstan,KAZ,23,M,1,LM
Summer,1996,Gold,Kazakhstan,KAZ,24,M,1,LM
Summer,1996,Gold,Kenya,KEN,27,M,1,L
Summer,1996,Gold,Netherlands,NED,20,M,1,H
Summer,1996,Gold,Netherlands,NED,21,M,3,H
Summer,1996,Gold,Netherlands,NED,23,M,4,H
Summer,1996,Gold,Netherlands,NED,24,M,1,H
Summer,1996,Gold,Netherlands,NED,25,M,4,H
Summer,1996,Gold,Netherlands,NED,26,M,2,H
Summer,1996,Gold,Netherlands,NED,27,M,3,H
Summer,1996,Gold,Netherlands,NED,28,M,5,H
Summer,1996,Gold,Netherlands,NED,29,M,5,H
Summer,1996,Gold,Netherlands,NED,30,M,2,H
Summer,1996,Gold,Netherlands,NED,31,M,3,H
Summer,1996,Gold,Netherlands,NED,32,M,2,H
Summer,1996,Gold,Netherlands,NED,33,M,1,H
Summer,1996,Gold,Netherlands,NED,34,M,1,H
Summer,1996,Gold,Netherlands,NED,35,M,1,H
Summer,1996,Gold,New Zealand,NZL,21,M,2,H
Summer,1996,Gold,New Zealand,NZL,35,M,1,H
Summer,1996,Gold,Nigeria,NGR,17,M,1,L
Summer,1996,Gold,Nigeria,NGR,18,M,1,L
Summer,1996,Gold,Nigeria,NGR,19,M,3,L
Summer,1996,Gold,Nigeria,NGR,21,M,1,L
Summer,1996,Gold,Nigeria,NGR,22,M,5,L
Summer,1996,Gold,Nigeria,NGR,23,M,3,L
Summer,1996,Gold,Nigeria,NGR,24,F,1,L
Summer,1996,Gold,Nigeria,NGR,25,M,1,L
Summer,1996,Gold,Nigeria,NGR,28,M,1,L
Summer,1996,Gold,North Korea,PRK,16,F,1,LM
Summer,1996,Gold,North Korea,PRK,24,M,1,LM
Summer,1996,Gold,Norway,NOR,23,M,1,H
Summer,1996,Gold,Norway,NOR,27,M,1,H
Summer,1996,Gold,Poland,POL,21,M,1,UM
Summer,1996,Gold,Poland,POL,26,M,1,UM
Summer,1996,Gold,Poland,POL,27,F,1,UM
Summer,1996,Gold,Poland,POL,27,M,2,UM
Summer,1996,Gold,Poland,POL,28,M,1,UM
Summer,1996,Gold,Poland,POL,31,M,1,UM
Summer,1996,Gold,Portugal,POR,27,F,1,H
Summer,1996,Gold,Romania,ROU,16,F,1,LM
Summer,1996,Gold,Romania,ROU,21,F,1,LM
Summer,1996,Gold,Romania,ROU,25,F,2,LM
Summer,1996,Gold,Romania,ROU,26,F,1,LM
Summer,1996,Gold,Romania,ROU,27,F,1,LM
Summer,1996,Gold,Romania,ROU,28,F,2,LM
Summer,1996,Gold,Romania,ROU,30,F,2,LM
Summer,1996,Gold,Romania,ROU,31,F,1,LM
Summer,1996,Gold,Romania,ROU,32,F,1,LM
Summer,1996,Gold,Romania,ROU,33,F,1,LM
Summer,1996,Gold,Russia,RUS,17,F,1,LM
Summer,1996,Gold,Russia,RUS,17,M,1,LM
Summer,1996,Gold,Russia,RUS,19,M,1,LM
Summer,1996,Gold,Russia,RUS,20,M,3,LM
Summer,1996,Gold,Russia,RUS,21,M,2,LM
Summer,1996,Gold,Russia,RUS,22,F,1,LM
Summer,1996,Gold,Russia,RUS,22,M,8,LM
Summer,1996,Gold,Russia,RUS,23,M,2,LM
Summer,1996,Gold,Russia,RUS,24,M,3,LM
Summer,1996,Gold,Russia,RUS,25,M,3,LM
Summer,1996,Gold,Russia,RUS,26,M,2,LM
Summer,1996,Gold,Russia,RUS,27,F,1,LM
Summer,1996,Gold,Russia,RUS,28,F,2,LM
Summer,1996,Gold,Russia,RUS,28,M,2,LM
Summer,1996,Gold,Russia,RUS,30,F,1,LM
Summer,1996,Gold,Russia,RUS,30,M,2,LM
Summer,1996,Gold,Russia,RUS,37,M,1,LM
Summer,1996,Gold,Slovakia,SVK,17,M,1,UM
Summer,1996,Gold,South Africa,RSA,21,F,2,UM
Summer,1996,Gold,South Africa,RSA,25,M,1,UM
Summer,1996,Gold,South Korea,KOR,19,F,1,H
Summer,1996,Gold,South Korea,KOR,21,F,1,H
Summer,1996,Gold,South Korea,KOR,23,F,1,H
Summer,1996,Gold,South Korea,KOR,23,M,2,H
Summer,1996,Gold,South Korea,KOR,24,F,1,H
Summer,1996,Gold,South Korea,KOR,26,F,2,H
Summer,1996,Gold,South Korea-1,KOR,20,M,1,H
Summer,1996,Gold,South Korea-1,KOR,26,F,1,H
Summer,1996,Gold,Spain,ESP,15,F,2,H
Summer,1996,Gold,Spain,ESP,16,F,2,H
Summer,1996,Gold,Spain,ESP,17,F,2,H
Summer,1996,Gold,Spain,ESP,21,M,2,H
Summer,1996,Gold,Spain,ESP,22,M,1,H
Summer,1996,Gold,Spain,ESP,23,M,1,H
Summer,1996,Gold,Spain,ESP,25,F,1,H
Summer,1996,Gold,Spain,ESP,26,M,2,H
Summer,1996,Gold,Spain,ESP,27,M,2,H
Summer,1996,Gold,Spain,ESP,28,M,2,H
Summer,1996,Gold,Spain,ESP,30,M,2,H
Summer,1996,Gold,Spain,ESP,31,F,1,H
Summer,1996,Gold,Spain,ESP,32,M,1,H
Summer,1996,Gold,Spain,ESP,33,M,1,H
Summer,1996,Gold,Spain,ESP,34,M,1,H
Summer,1996,Gold,Sweden,SWE,32,F,2,H
Summer,1996,Gold,Sweden,SWE,35,F,1,H
Summer,1996,Gold,Switzerland,SUI,23,M,1,H
