Season,Year,Sport,Medal,Age,Sex,Income,Records
Summer,1996,Rowing,Gold,33,F,LM,1
Summer,1996,Rowing,Gold,34,M,H,2
Summer,1996,Rowing,Gold,35,M,H,1
Summer,1996,Rowing,N,16,F,UM,1
Summer,1996,Rowing,N,17,M,LM,1
Summer,1996,Rowing,N,17,M,UM,2
Summer,1996,Rowing,N,18,F,H,2
Summer,1996,Rowing,N,18,M,LM,2
Summer,1996,Rowing,N,19,F,H,1
Summer,1996,Rowing,N,19,F,LM,1
Summer,1996,Rowing,N,19,F,UM,1
Summer,1996,Rowing,N,19,M,H,6
Summer,1996,Rowing,N,19,M,UM,2
Summer,1996,Rowing,N,20,F,H,9
Summer,1996,Rowing,N,20,F,L,1
Summer,1996,Rowing,N,20,F,LM,4
Summer,1996,Rowing,N,20,M,H,6
Summer,1996,Rowing,N,20,M,UM,5
Summer,1996,Rowing,N,21,F,H,9
Summer,1996,Rowing,N,21,F,LM,2
Summer,1996,Rowing,N,21,M,H,13
Summer,1996,Rowing,N,21,M,L,1
Summer,1996,Rowing,N,21,M,LM,1
Summer,1996,Rowing,N,21,M,UM,4
Summer,1996,Rowing,N,22,F,H,6
Summer,1996,Rowing,N,22,F,L,2
Summer,1996,Rowing,N,22,F,LM,1
Summer,1996,Rowing,N,22,F,UM,4
Summer,1996,Rowing,N,22,M,H,18
Summer,1996,Rowing,N,22,M,LM,5
Summer,1996,Rowing,N,22,M,UM,5
Summer,1996,Rowing,N,23,F,H,5
Summer,1996,Rowing,N,23,F,L,2
Summer,1996,Rowing,N,23,F,LM,1
Summer,1996,Rowing,N,23,F,UM,2
Summer,1996,Rowing,N,23,M,H,20
Summer,1996,Rowing,N,23,M,L,3
Summer,1996,Rowing,N,23,M,LM,10
Summer,1996,Rowing,N,23,M,UM,6
Summer,1996,Rowing,N,24,F,H,14
Summer,1996,Rowing,N,24,F,LM,2
Summer,1996,Rowing,N,24,F,UM,1
Summer,1996,Rowing,N,24,M,H,24
Summer,1996,Rowing,N,24,M,LM,7
Summer,1996,Rowing,N,24,M,UM,10
Summer,1996,Rowing,N,25,F,H,5
Summer,1996,Rowing,N,25,F,L,2
Summer,1996,Rowing,N,25,F,LM,3
Summer,1996,Rowing,N,25,M,H,9
Summer,1996,Rowing,N,25,M,LM,3
Summer,1996,Rowing,N,25,M,UM,9
Summer,1996,Rowing,N,26,F,H,12
Summer,1996,Rowing,N,26,F,L,1
Summer,1996,Rowing,N,26,F,LM,1
Summer,1996,Rowing,N,26,M,H,14
Summer,1996,Rowing,N,26,M,LM,7
Summer,1996,Rowing,N,26,M,UM,3
Summer,1996,Rowing,N,27,F,H,10
Summer,1996,Rowing,N,27,F,LM,2
Summer,1996,Rowing,N,27,F,UM,1
Summer,1996,Rowing,N,27,M,H,25
Summer,1996,Rowing,N,27,M,LM,1
Summer,1996,Rowing,N,27,M,UM,3
Summer,1996,Rowing,N,28,F,H,11
Summer,1996,Rowing,N,28,F,LM,1
Summer,1996,Rowing,N,28,M,H,18
Summer,1996,Rowing,N,28,M,LM,5
Summer,1996,Rowing,N,28,M,UM,4
Summer,1996,Rowing,N,29,F,H,10
Summer,1996,Rowing,N,29,F,L,1
Summer,1996,Rowing,N,29,F,LM,1
Summer,1996,Rowing,N,29,M,H,8
Summer,1996,Rowing,N,29,M,LM,4
Summer,1996,Rowing,N,29,M,UM,4
Summer,1996,Rowing,N,30,F,H,9
Summer,1996,Rowing,N,30,M,H,11
Summer,1996,Rowing,N,30,M,LM,2
Summer,1996,Rowing,N,30,M,UM,2
Summer,1996,Rowing,N,31,F,H,5
Summer,1996,Rowing,N,31,F,LM,3
Summer,1996,Rowing,N,31,M,H,6
Summer,1996,Rowing,N,31,M,UM,2
Summer,1996,Rowing,N,32,F,H,3
Summer,1996,Rowing,N,32,F,UM,1
Summer,1996,Rowing,N,32,M,H,7
Summer,1996,Rowing,N,33,F,H,2
Summer,1996,Rowing,N,33,M,H,4
Summer,1996,Rowing,N,33,M,LM,1
Summer,1996,Rowing,N,33,M,UM,3
Summer,1996,Rowing,N,34,M,H,5
Summer,1996,Rowing,N,34,M,LM,3
Summer,1996,Rowing,N,35,M,H,2
Summer,1996,Rowing,N,35,M,LM,1
Summer,1996,Rowing,N,36,F,H,1
Summer,1996,Rowing,N,36,M,LM,1
Summer,1996,Rowing,N,37,M,H,1
Summer,1996,Rowing,N,38,M,H,1
Summer,1996,Rowing,N,51,M,LM,1
Summer,1996,Rowing,Silver,20,F,L,1
Summer,1996,Rowing,Silver,21,M,H,1
Summer,1996,Rowing,Silver,22,F,LM,1
Summer,1996,Rowing,Silver,22,M,H,3
Summer,1996,Rowing,Silver,23,M,H,1
Summer,1996,Rowing,Silver,24,F,H,4
Summer,1996,Rowing,Silver,24,M,H,4
Summer,1996,Rowing,Silver,25,F,H,2
Summer,1996,Rowing,Silver,25,F,LM,1
Summer,1996,Rowing,Silver,25,M,H,3
Summer,1996,Rowing,Silver,26,M,H,5
Summer,1996,Rowing,Silver,27,F,H,2
Summer,1996,Rowing,Silver,27,M,H,2
Summer,1996,Rowing,Silver,28,F,LM,1
Summer,1996,Rowing,Silver,28,M,H,3
Summer,1996,Rowing,Silver,29,F,H,2
Summer,1996,Rowing,Silver,29,F,L,1
Summer,1996,Rowing,Silver,29,M,H,2
Summer,1996,Rowing,Silver,30,F,H,1
Summer,1996,Rowing,Silver,31,F,H,2
Summer,1996,Rowing,Silver,31,F,LM,1
Summer,1996,Rowing,Silver,31,M,H,3
Summer,1996,Rowing,Silver,36,F,H,1
Summer,1996,Rowing,Silver,37,M,H,1
Summer,1996,Sailing,Bronze,20,M,H,1
Summer,1996,Sailing,Bronze,22,M,UM,1
Summer,1996,Sailing,Bronze,24,M,H,2
Summer,1996,Sailing,Bronze,25,F,LM,1
Summer,1996,Sailing,Bronze,25,M,H,1
Summer,1996,Sailing,Bronze,26,F,H,1
Summer,1996,Sailing,Bronze,31,F,H,1
Summer,1996,Sailing,Bronze,31,F,LM,1
Summer,1996,Sailing,Bronze,31,M,H,1
Summer,1996,Sailing,Bronze,32,M,UM,1
Summer,1996,Sailing,Bronze,35,M,H,1
Summer,1996,Sailing,Bronze,36,M,H,1
Summer,1996,Sailing,Bronze,40,M,H,2
Summer,1996,Sailing,Bronze,44,M,H,1
Summer,1996,Sailing,Gold,21,F,H,1
Summer,1996,Sailing,Gold,21,M,UM,1
Summer,1996,Sailing,Gold,23,M,LM,1
Summer,1996,Sailing,Gold,23,M,UM,1
Summer,1996,Sailing,Gold,25,F,H,2
Summer,1996,Sailing,Gold,25,M,LM,1
Summer,1996,Sailing,Gold,27,M,H,2
Summer,1996,Sailing,Gold,30,M,H,1
Summer,1996,Sailing,Gold,30,M,UM,1
Summer,1996,Sailing,Gold,31,F,H,1
Summer,1996,Sailing,Gold,35,M,UM,1
Summer,1996,Sailing,Gold,40,M,H,1
Summer,1996,Sailing,Gold,42,M,H,2
Summer,1996,Sailing,N,15,M,UM,1
Summer,1996,Sailing,N,17,F,H,1
Summer,1996,Sailing,N,17,F,LM,1
Summer,1996,Sailing,N,17,F,UM,1
Summer,1996,Sailing,N,17,M,LM,1
Summer,1996,Sailing,N,18,F,UM,1
Summer,1996,Sailing,N,18,M,LM,1
Summer,1996,Sailing,N,18,M,UM,1
Summer,1996,Sailing,N,19,F,H,2
Summer,1996,Sailing,N,19,F,UM,3
Summer,1996,Sailing,N,19,M,H,2
Summer,1996,Sailing,N,19,M,LM,2
Summer,1996,Sailing,N,19,M,UM,4
Summer,1996,Sailing,N,20,F,H,3
Summer,1996,Sailing,N,20,M,LM,1
Summer,1996,Sailing,N,20,M,UM,3
Summer,1996,Sailing,N,21,F,H,3
Summer,1996,Sailing,N,21,F,UM,2
Summer,1996,Sailing,N,21,M,H,6
Summer,1996,Sailing,N,21,M,NA,1
Summer,1996,Sailing,N,21,M,UM,3
Summer,1996,Sailing,N,22,F,H,6
Summer,1996,Sailing,N,22,F,L,1
Summer,1996,Sailing,N,22,F,LM,2
Summer,1996,Sailing,N,22,F,UM,1
Summer,1996,Sailing,N,22,M,H,8
Summer,1996,Sailing,N,22,M,LM,1
Summer,1996,Sailing,N,22,M,UM,2
Summer,1996,Sailing,N,23,F,H,1
Summer,1996,Sailing,N,23,F,UM,1
Summer,1996,Sailing,N,23,M,H,10
Summer,1996,Sailing,N,23,M,LM,3
Summer,1996,Sailing,N,23,M,UM,3
Summer,1996,Sailing,N,24,F,H,7
Summer,1996,Sailing,N,24,M,H,17
Summer,1996,Sailing,N,24,M,L,1
Summer,1996,Sailing,N,24,M,LM,2
Summer,1996,Sailing,N,24,M,UM,4
Summer,1996,Sailing,N,25,F,H,3
Summer,1996,Sailing,N,25,F,L,1
Summer,1996,Sailing,N,25,F,LM,1
Summer,1996,Sailing,N,25,F,UM,1
Summer,1996,Sailing,N,25,M,H,16
Summer,1996,Sailing,N,25,M,LM,1
Summer,1996,Sailing,N,25,M,NA,1
Summer,1996,Sailing,N,25,M,UM,3
Summer,1996,Sailing,N,26,F,H,4
Summer,1996,Sailing,N,26,F,NA,1
Summer,1996,Sailing,N,26,F,UM,1
Summer,1996,Sailing,N,26,M,H,12
Summer,1996,Sailing,N,26,M,LM,1
Summer,1996,Sailing,N,26,M,NA,1
Summer,1996,Sailing,N,26,M,UM,4
Summer,1996,Sailing,N,27,F,H,5
Summer,1996,Sailing,N,27,F,L,1
Summer,1996,Sailing,N,27,M,H,18
Summer,1996,Sailing,N,27,M,LM,4
Summer,1996,Sailing,N,27,M,UM,1
Summer,1996,Sailing,N,28,F,H,6
Summer,1996,Sailing,N,28,M,H,17
Summer,1996,Sailing,N,28,M,LM,2
Summer,1996,Sailing,N,28,M,NA,1
Summer,1996,Sailing,N,28,M,UM,2
Summer,1996,Sailing,N,29,F,H,5
Summer,1996,Sailing,N,29,F,UM,2
Summer,1996,Sailing,N,29,M,H,8
Summer,1996,Sailing,N,29,M,L,1
Summer,1996,Sailing,N,29,M,LM,5
Summer,1996,Sailing,N,29,M,UM,5
Summer,1996,Sailing,N,30,F,H,4
Summer,1996,Sailing,N,30,F,LM,1
Summer,1996,Sailing,N,30,F,NA,1
Summer,1996,Sailing,N,30,M,H,15
Summer,1996,Sailing,N,30,M,LM,2
Summer,1996,Sailing,N,30,M,UM,5
Summer,1996,Sailing,N,31,F,H,3
Summer,1996,Sailing,N,31,M,H,10
Summer,1996,Sailing,N,31,M,LM,3
Summer,1996,Sailing,N,31,M,NA,1
Summer,1996,Sailing,N,31,M,UM,1
Summer,1996,Sailing,N,32,F,H,1
Summer,1996,Sailing,N,32,M,H,13
Summer,1996,Sailing,N,32,M,LM,4
Summer,1996,Sailing,N,32,M,UM,3
Summer,1996,Sailing,N,33,F,H,1
Summer,1996,Sailing,N,33,M,H,8
Summer,1996,Sailing,N,33,M,LM,1
Summer,1996,Sailing,N,33,M,UM,2
Summer,1996,Sailing,N,34,F,H,2
Summer,1996,Sailing,N,34,F,UM,1
Summer,1996,Sailing,N,34,M,H,6
Summer,1996,Sailing,N,34,M,LM,3
Summer,1996,Sailing,N,34,M,UM,2
Summer,1996,Sailing,N,35,F,H,2
Summer,1996,Sailing,N,35,M,H,3
Summer,1996,Sailing,N,35,M,LM,5
Summer,1996,Sailing,N,35,M,UM,1
Summer,1996,Sailing,N,36,F,H,1
Summer,1996,Sailing,N,36,M,H,4
Summer,1996,Sailing,N,36,M,LM,1
Summer,1996,Sailing,N,36,M,NA,1
Summer,1996,Sailing,N,36,M,UM,1
Summer,1996,Sailing,N,37,F,H,2
Summer,1996,Sailing,N,37,M,H,5
Summer,1996,Sailing,N,37,M,LM,2
Summer,1996,Sailing,N,37,M,NA,1
Summer,1996,Sailing,N,37,M,UM,1
Summer,1996,Sailing,N,38,F,H,1
Summer,1996,Sailing,N,38,M,H,3
Summer,1996,Sailing,N,38,M,LM,1
Summer,1996,Sailing,N,38,M,UM,1
Summer,1996,Sailing,N,39,M,H,4
Summer,1996,Sailing,N,39,M,LM,1
Summer,1996,Sailing,N,39,M,NA,1
Summer,1996,Sailing,N,40,M,H,6
Summer,1996,Sailing,N,40,M,LM,1
Summer,1996,Sailing,N,41,F,H,1
Summer,1996,Sailing,N,42,M,H,1
Summer,1996,Sailing,N,42,M,UM,2
Summer,1996,Sailing,N,43,M,H,1
Summer,1996,Sailing,N,43,M,UM,1
Summer,1996,Sailing,N,44,M,LM,1
Summer,1996,Sailing,N,44,M,UM,1
Summer,1996,Sailing,N,45,M,H,3
Summer,1996,Sailing,N,46,M,H,1
Summer,1996,Sailing,N,46,M,LM,2
Summer,1996,Sailing,N,47,M,NA,1
Summer,1996,Sailing,N,48,M,H,2
Summer,1996,Sailing,N,53,M,H,1
Summer,1996,Sailing,N,54,M,UM,1
Summer,1996,Sailing,Silver,19,F,H,1
Summer,1996,Sailing,Silver,19,M,H,1
Summer,1996,Sailing,Silver,24,M,UM,1
Summer,1996,Sailing,Silver,25,M,H,2
Summer,1996,Sailing,Silver,26,M,H,1
Summer,1996,Sailing,Silver,26,M,LM,1
Summer,1996,Sailing,Silver,28,F,H,1
Summer,1996,Sailing,Silver,29,F,H,1
Summer,1996,Sailing,Silver,29,M,H,1
Summer,1996,Sailing,Silver,30,F,H,1
Summer,1996,Sailing,Silver,32,M,LM,1
Summer,1996,Sailing,Silver,33,M,H,1
Summer,1996,Sailing,Silver,33,M,LM,1
Summer,1996,Sailing,Silver,35,M,H,1
Summer,1996,Sailing,Silver,38,M,H,1
Summer,1996,Shooting,Bronze,22,F,NA,1
Summer,1996,Shooting,Bronze,22,M,UM,1
Summer,1996,Shooting,Bronze,23,M,UM,1
Summer,1996,Shooting,Bronze,24,F,LM,1
Summer,1996,Shooting,Bronze,25,M,H,1
Summer,1996,Shooting,Bronze,26,M,H,1
Summer,1996,Shooting,Bronze,27,F,UM,1
Summer,1996,Shooting,Bronze,27,M,H,1
Summer,1996,Shooting,Bronze,27,M,L,1
Summer,1996,Shooting,Bronze,33,M,LM,1
Summer,1996,Shooting,Bronze,34,F,LM,1
Summer,1996,Shooting,Bronze,34,M,H,1
Summer,1996,Shooting,Bronze,34,M,LM,1
Summer,1996,Shooting,Bronze,35,F,H,1
Summer,1996,Shooting,Bronze,36,M,H,1
Summer,1996,Shooting,Gold,17,F,H,1
Summer,1996,Shooting,Gold,22,F,NA,1
Summer,1996,Shooting,Gold,24,M,H,1
Summer,1996,Shooting,Gold,24,M,L,1
Summer,1996,Shooting,Gold,26,F,L,1
Summer,1996,Shooting,Gold,26,M,LM,1
Summer,1996,Shooting,Gold,27,F,LM,1
Summer,1996,Shooting,Gold,27,F,UM,1
Summer,1996,Shooting,Gold,27,M,H,1
Summer,1996,Shooting,Gold,28,M,H,2
Summer,1996,Shooting,Gold,32,M,H,1
Summer,1996,Shooting,Gold,34,M,H,2
Summer,1996,Shooting,Gold,37,M,LM,1
Summer,1996,Shooting,N,16,M,LM,1
Summer,1996,Shooting,N,17,F,NA,1
Summer,1996,Shooting,N,18,F,H,1
Summer,1996,Shooting,N,18,F,L,2
Summer,1996,Shooting,N,18,F,LM,2
Summer,1996,Shooting,N,18,M,H,1
Summer,1996,Shooting,N,19,F,H,3
Summer,1996,Shooting,N,19,F,UM,3
Summer,1996,Shooting,N,19,M,H,1
Summer,1996,Shooting,N,20,F,H,5
Summer,1996,Shooting,N,20,F,UM,2
Summer,1996,Shooting,N,20,M,H,1
Summer,1996,Shooting,N,20,M,L,2
Summer,1996,Shooting,N,20,M,LM,2
Summer,1996,Shooting,N,21,F,H,5
Summer,1996,Shooting,N,21,F,LM,2
Summer,1996,Shooting,N,21,M,H,5
Summer,1996,Shooting,N,21,M,UM,3
Summer,1996,Shooting,N,22,F,H,6
Summer,1996,Shooting,N,22,F,L,2
Summer,1996,Shooting,N,22,F,LM,2
Summer,1996,Shooting,N,22,F,UM,2
Summer,1996,Shooting,N,22,M,H,4
Summer,1996,Shooting,N,22,M,L,2
Summer,1996,Shooting,N,22,M,LM,1
Summer,1996,Shooting,N,22,M,UM,2
Summer,1996,Shooting,N,23,F,H,2
Summer,1996,Shooting,N,23,F,L,1
Summer,1996,Shooting,N,23,F,LM,4
Summer,1996,Shooting,N,23,M,H,3
Summer,1996,Shooting,N,23,M,L,1
Summer,1996,Shooting,N,23,M,LM,3
Summer,1996,Shooting,N,23,M,NA,1
Summer,1996,Shooting,N,23,M,UM,3
Summer,1996,Shooting,N,24,F,H,4
Summer,1996,Shooting,N,24,F,L,1
Summer,1996,Shooting,N,24,F,LM,1
Summer,1996,Shooting,N,24,F,NA,1
Summer,1996,Shooting,N,24,F,UM,2
Summer,1996,Shooting,N,24,M,H,9
Summer,1996,Shooting,N,24,M,L,1
Summer,1996,Shooting,N,24,M,LM,2
Summer,1996,Shooting,N,24,M,NA,2
Summer,1996,Shooting,N,24,M,UM,3
Summer,1996,Shooting,N,25,F,H,4
Summer,1996,Shooting,N,25,F,L,1
Summer,1996,Shooting,N,25,F,LM,2
Summer,1996,Shooting,N,25,F,UM,2
Summer,1996,Shooting,N,25,M,H,4
Summer,1996,Shooting,N,25,M,L,1
Summer,1996,Shooting,N,25,M,LM,4
Summer,1996,Shooting,N,25,M,UM,3
Summer,1996,Shooting,N,26,F,H,6
Summer,1996,Shooting,N,26,F,L,2
Summer,1996,Shooting,N,26,F,UM,2
Summer,1996,Shooting,N,26,M,H,13
Summer,1996,Shooting,N,26,M,L,2
Summer,1996,Shooting,N,26,M,LM,6
Summer,1996,Shooting,N,26,M,NA,1
Summer,1996,Shooting,N,26,M,UM,2
Summer,1996,Shooting,N,27,F,H,7
Summer,1996,Shooting,N,27,F,L,3
Summer,1996,Shooting,N,27,F,LM,6
Summer,1996,Shooting,N,27,M,H,2
Summer,1996,Shooting,N,27,M,L,4
Summer,1996,Shooting,N,27,M,UM,5
Summer,1996,Shooting,N,28,F,H,2
Summer,1996,Shooting,N,28,F,L,2
Summer,1996,Shooting,N,28,F,LM,2
Summer,1996,Shooting,N,28,M,H,14
Summer,1996,Shooting,N,28,M,L,7
Summer,1996,Shooting,N,28,M,LM,8
Summer,1996,Shooting,N,28,M,UM,4
Summer,1996,Shooting,N,29,F,H,7
Summer,1996,Shooting,N,29,F,UM,4
Summer,1996,Shooting,N,29,M,H,13
Summer,1996,Shooting,N,29,M,L,2
Summer,1996,Shooting,N,29,M,LM,6
Summer,1996,Shooting,N,29,M,UM,10
Summer,1996,Shooting,N,30,F,H,4
Summer,1996,Shooting,N,30,F,LM,1
Summer,1996,Shooting,N,30,F,NA,4
Summer,1996,Shooting,N,30,F,UM,2
Summer,1996,Shooting,N,30,M,H,8
Summer,1996,Shooting,N,30,M,L,1
Summer,1996,Shooting,N,30,M,LM,2
Summer,1996,Shooting,N,31,F,H,2
Summer,1996,Shooting,N,31,F,L,2
Summer,1996,Shooting,N,31,F,LM,2
Summer,1996,Shooting,N,31,M,H,6
Summer,1996,Shooting,N,31,M,L,5
Summer,1996,Shooting,N,31,M,LM,5
Summer,1996,Shooting,N,31,M,UM,3
Summer,1996,Shooting,N,32,F,H,4
Summer,1996,Shooting,N,32,F,L,1
Summer,1996,Shooting,N,32,F,LM,5
Summer,1996,Shooting,N,32,F,UM,2
Summer,1996,Shooting,N,32,M,H,10
Summer,1996,Shooting,N,32,M,L,3
Summer,1996,Shooting,N,32,M,LM,5
Summer,1996,Shooting,N,32,M,NA,3
Summer,1996,Shooting,N,32,M,UM,5
Summer,1996,Shooting,N,33,F,H,3
Summer,1996,Shooting,N,33,F,L,1
Summer,1996,Shooting,N,33,M,H,10
Summer,1996,Shooting,N,33,M,LM,6
Summer,1996,Shooting,N,33,M,UM,7
Summer,1996,Shooting,N,34,F,H,2
Summer,1996,Shooting,N,34,F,LM,1
Summer,1996,Shooting,N,34,M,H,9
Summer,1996,Shooting,N,34,M,LM,1
Summer,1996,Shooting,N,34,M,UM,5
Summer,1996,Shooting,N,35,F,H,1
Summer,1996,Shooting,N,35,F,LM,3
Summer,1996,Shooting,N,35,M,H,8
Summer,1996,Shooting,N,35,M,L,2
Summer,1996,Shooting,N,35,M,LM,4
Summer,1996,Shooting,N,35,M,NA,2
Summer,1996,Shooting,N,35,M,UM,1
Summer,1996,Shooting,N,36,F,H,3
Summer,1996,Shooting,N,36,F,LM,1
Summer,1996,Shooting,N,36,F,UM,2
Summer,1996,Shooting,N,36,M,H,8
Summer,1996,Shooting,N,36,M,L,1
Summer,1996,Shooting,N,36,M,LM,4
Summer,1996,Shooting,N,37,F,LM,2
Summer,1996,Shooting,N,37,F,UM,2
Summer,1996,Shooting,N,37,M,H,7
Summer,1996,Shooting,N,37,M,L,2
Summer,1996,Shooting,N,37,M,LM,3
Summer,1996,Shooting,N,37,M,UM,1
Summer,1996,Shooting,N,38,F,L,2
Summer,1996,Shooting,N,38,M,H,8
Summer,1996,Shooting,N,38,M,LM,2
Summer,1996,Shooting,N,39,M,H,8
Summer,1996,Shooting,N,39,M,LM,4
Summer,1996,Shooting,N,39,M,NA,2
Summer,1996,Shooting,N,39,M,UM,7
Summer,1996,Shooting,N,40,M,H,6
Summer,1996,Shooting,N,40,M,LM,1
Summer,1996,Shooting,N,40,M,UM,2
Summer,1996,Shooting,N,41,F,H,2
Summer,1996,Shooting,N,41,F,LM,2
Summer,1996,Shooting,N,41,M,H,2
Summer,1996,Shooting,N,41,M,LM,2
Summer,1996,Shooting,N,41,M,UM,2
Summer,1996,Shooting,N,42,M,H,5
Summer,1996,Shooting,N,42,M,LM,2
Summer,1996,Shooting,N,43,M,H,4
Summer,1996,Shooting,N,44,F,H,1
Summer,1996,Shooting,N,44,F,LM,2
Summer,1996,Shooting,N,44,M,H,5
Summer,1996,Shooting,N,45,M,L,1
Summer,1996,Shooting,N,45,M,LM,8
Summer,1996,Shooting,N,45,M,UM,1
Summer,1996,Shooting,N,46,M,NA,2
Summer,1996,Shooting,N,47,F,H,2
Summer,1996,Shooting,N,47,M,H,2
Summer,1996,Shooting,N,48,F,H,2
Summer,1996,Shooting,N,48,M,H,2
Summer,1996,Shooting,N,49,M,LM,2
Summer,1996,Shooting,N,50,M,H,3
Summer,1996,Shooting,N,50,M,UM,2
Summer,1996,Shooting,N,51,F,LM,1
Summer,1996,Shooting,N,51,M,H,1
Summer,1996,Shooting,N,53,M,H,2
Summer,1996,Shooting,N,54,M,UM,1
Summer,1996,Shooting,N,59,M,NA,1
Summer,1996,Shooting,N,62,M,H,2
Summer,1996,Shooting,N,63,M,UM,2
Summer,1996,Shooting,Silver,23,M,H,1
Summer,1996,Shooting,Silver,23,M,L,1
Summer,1996,Shooting,Silver,25,F,LM,2
Summer,1996,Shooting,Silver,26,M,H,1
Summer,1996,Shooting,Silver,27,F,H,1
Summer,1996,Shooting,Silver,28,M,LM,1
Summer,1996,Shooting,Silver,31,F,H,1
Summer,1996,Shooting,Silver,33,M,LM,1
Summer,1996,Shooting,Silver,34,F,LM,1
Summer,1996,Shooting,Silver,35,M,L,1
Summer,1996,Shooting,Silver,36,M,LM,2
Summer,1996,Shooting,Silver,37,M,UM,1
Summer,1996,Shooting,Silver,46,M,H,1
Summer,1996,Softball,Bronze,20,F,H,1
Summer,1996,Softball,Bronze,22,F,H,1
Summer,1996,Softball,Bronze,24,F,H,2
Summer,1996,Softball,Bronze,25,F,H,1
Summer,1996,Softball,Bronze,26,F,H,1
Summer,1996,Softball,Bronze,27,F,H,5
Summer,1996,Softball,Bronze,30,F,H,1
Summer,1996,Softball,Bronze,31,F,H,1
Summer,1996,Softball,Bronze,32,F,H,1
Summer,1996,Softball,Bronze,38,F,H,1
Summer,1996,Softball,Gold,18,F,H,1
Summer,1996,Softball,Gold,21,F,H,3
Summer,1996,Softball,Gold,22,F,H,1
Summer,1996,Softball,Gold,24,F,H,1
Summer,1996,Softball,Gold,25,F,H,2
Summer,1996,Softball,Gold,26,F,H,1
Summer,1996,Softball,Gold,28,F,H,3
Summer,1996,Softball,Gold,29,F,H,1
Summer,1996,Softball,Gold,34,F,H,2
Summer,1996,Softball,N,17,F,UM,1
Summer,1996,Softball,N,18,F,NA,1
Summer,1996,Softball,N,19,F,H,2
Summer,1996,Softball,N,19,F,NA,1
Summer,1996,Softball,N,20,F,NA,2
Summer,1996,Softball,N,21,F,H,1
Summer,1996,Softball,N,21,F,NA,1
Summer,1996,Softball,N,22,F,H,1
Summer,1996,Softball,N,23,F,H,4
Summer,1996,Softball,N,23,F,NA,5
Summer,1996,Softball,N,24,F,H,5
Summer,1996,Softball,N,24,F,NA,1
Summer,1996,Softball,N,25,F,H,6
Summer,1996,Softball,N,25,F,NA,2
Summer,1996,Softball,N,25,F,UM,2
Summer,1996,Softball,N,26,F,H,7
Summer,1996,Softball,N,26,F,NA,2
Summer,1996,Softball,N,26,F,UM,4
Summer,1996,Softball,N,27,F,H,3
Summer,1996,Softball,N,28,F,H,8
Summer,1996,Softball,N,28,F,UM,1
Summer,1996,Softball,N,29,F,H,3
Summer,1996,Softball,N,29,F,UM,1
Summer,1996,Softball,N,30,F,H,3
Summer,1996,Softball,N,30,F,UM,1
Summer,1996,Softball,N,31,F,H,1
Summer,1996,Softball,N,31,F,UM,1
Summer,1996,Softball,N,33,F,H,1
Summer,1996,Softball,N,35,F,UM,1
Summer,1996,Softball,N,37,F,UM,1
Summer,1996,Softball,N,39,F,UM,1
Summer,1996,Softball,N,41,F,UM,1
Summer,1996,Softball,Silver,23,F,L,3
Summer,1996,Softball,Silver,24,F,L,3
Summer,1996,Softball,Silver,25,F,L,3
Summer,1996,Softball,Silver,26,F,L,2
Summer,1996,Softball,Silver,27,F,L,3
Summer,1996,Softball,Silver,28,F,L,1
Summer,1996,Swimming,Bronze,14,F,L,1
Summer,1996,Swimming,Bronze,15,F,UM,1
Summer,1996,Swimming,Bronze,16,F,H,1
Summer,1996,Swimming,Bronze,16,F,L,1
Summer,1996,Swimming,Bronze,17,F,H,3
Summer,1996,Swimming,Bronze,17,F,L,2
Summer,1996,Swimming,Bronze,18,F,H,2
Summer,1996,Swimming,Bronze,18,M,H,1
Summer,1996,Swimming,Bronze,19,M,H,1
Summer,1996,Swimming,Bronze,19,M,LM,1
Summer,1996,Swimming,Bronze,20,F,H,3
Summer,1996,Swimming,Bronze,20,M,H,2
Summer,1996,Swimming,Bronze,21,F,UM,1
Summer,1996,Swimming,Bronze,21,M,H,4
Summer,1996,Swimming,Bronze,21,M,UM,1
Summer,1996,Swimming,Bronze,22,F,H,3
Summer,1996,Swimming,Bronze,22,M,H,6
Summer,1996,Swimming,Bronze,22,M,LM,1
Summer,1996,Swimming,Bronze,23,F,H,1
Summer,1996,Swimming,Bronze,23,M,H,2
Summer,1996,Swimming,Bronze,23,M,UM,1
Summer,1996,Swimming,Bronze,24,F,UM,1
Summer,1996,Swimming,Bronze,25,F,H,1
Summer,1996,Swimming,Bronze,25,F,L,1
Summer,1996,Swimming,Bronze,25,M,H,1
Summer,1996,Swimming,Bronze,25,M,LM,1
Summer,1996,Swimming,Bronze,26,F,H,2
Summer,1996,Swimming,Bronze,26,M,H,4
Summer,1996,Swimming,Bronze,27,F,H,1
Summer,1996,Swimming,Bronze,28,M,H,1
Summer,1996,Swimming,Bronze,29,F,H,2
Summer,1996,Swimming,Bronze,29,M,H,2
Summer,1996,Swimming,Gold,14,F,H,1
Summer,1996,Swimming,Gold,15,F,H,2
Summer,1996,Swimming,Gold,16,F,H,2
Summer,1996,Swimming,Gold,18,F,H,3
Summer,1996,Swimming,Gold,19,F,H,1
Summer,1996,Swimming,Gold,20,M,H,2
Summer,1996,Swimming,Gold,21,F,H,2
Summer,1996,Swimming,Gold,21,F,L,1
Summer,1996,Swimming,Gold,21,F,UM,3
Summer,1996,Swimming,Gold,21,M,H,6
Summer,1996,Swimming,Gold,22,F,H,3
